"Pathway Id","Pathway Name","Reaction Id","Reaction Definition","Reaction Type","Reaction Substrates","Reaction Products","Enzyme Id","Enzyme Substrates","Enzyme Products","Notes"
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.34","C00002 C00001 C06704","C00008 C00009 C06704","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.35","C00002 C00001 C19610","C00008 C00009 C19610","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.36","C00002 C00001 C00245","C00008 C00009 C00245","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.37","C00002 C00001 C00242","C00008 C00009 C00242","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.38","C00002 C00001 C06705","C00008 C00009 C06705","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.39","C00002 C00001 C00338","C00008 C00009 C00338","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.40","C00002 C00001 C06707","C00008 C00009 C06707","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.41","C00002 C00001 C00032","C00008 C00009 C00032","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.42","C00002 C00001 C00551","C00008 C00009 C00551","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.43","C00002 C00001 C00012","C00008 C00009 C00012","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.44","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.46","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.47","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.48","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.49","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.50","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.51","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.52","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.53","C00002 C00001 C06710","C00008 C00009 C06710","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.54","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.1","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.2","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.3","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.4","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.5","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.6","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.7","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.8","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.9","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.10","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.11","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.12","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.4.13","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.1.3","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.1.5","C00201 C00001 C00454","C01117 C00009 C00454","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.1.8","C00002 C00001","C00020 C00013","Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.1.15","C00201 C00001","C00454 C00009","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.1","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.2","C00002 C00001 C00305","C00008 C00009 C00305","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.3","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.4","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.5","C00002 C00001 C00038","C00008 C00009 C00038","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.6","C00002 C00001 C00080","C00008 C00009 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.7","C00002 C00001 C01330","C00008 C00009 C01330","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.8","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.9","C00002 C00001 C01330 C00238","C00008 C00009 C01330 C00238","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.10","C00002 C00001 C00080 C00238","C00008 C00009 C00080 C00238","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.11","C00002 C00001 C00698","C00008 C00009 C00698","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.12","C00002 C00001 C00238","C00008 C00009 C00238","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.14","C00002 C00001 C00080","C00008 C00009 C00080","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.15","C00002 C00001 C01330","C00008 C00009 C01330","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.16","C00002 C00001 C06697","C00008 C00009 C06697","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.17","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.18","C00002 C00001 C00930","C00008 C00009 C00930","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.19","C00002 C00001 C00208","C00008 C00009 C00208","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.20","C00002 C00001 C03189","C00008 C00009 C03189","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.21","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.22","C00002 C00001","C00008 C00009",""
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.23","C00002 C00001 C00098","C00008 C00009 C00098","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.24","C00002 C00001 C19609","C00008 C00009 C19609","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.25","C00002 C00001 C00059","C00008 C00009 C00059","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.26","C00002 C00001 C00244","C00008 C00009 C00244","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.27","C00002 C00001 C00009","C00008 C00009","Enzyme references substrates missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.28","C00002 C00001 C06701","C00008 C00009 C06701","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.29","C00002 C00001 C06232","C00008 C00009 C06232","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
"cge00230","Purine metabolism","R00086","ATP + H2O <=> ADP + Orthophosphate","irreversible","C00002 C00001","C00008 C00009","3.6.3.30","C00002 C00001 C14819","C00008 C00009 C14819","Enzyme references substrates missing from its reaction. Enzyme references products missing from its reaction. "
